collection_name,level_name,level_width,level_height,layout,num_boxes,sokobanonline__likes,sokobanonline__dislikes,sokobanonline__num_played,sokobanonline__num_solved,sokobanonline__uniquely_solved,sokobanonline__shortest_solution,sokobanonline__top_solutions
Minicosmos,40,7,8,"['  ####', ' ##  #', '## . ##', '#@$$$ #', '#. .# #', '# #   #', '#   ###', '#####']",3,5,0,166,111,70,84,"[{'ranked': 1, 'steps': 84, 'num_players': 33}, {'ranked': 2, 'steps': 86, 'num_players': 9}, {'ranked': 3, 'steps': 88, 'num_players': 8}, {'ranked': 4, 'steps': 90, 'num_players': 5}, {'ranked': 5, 'steps': 92, 'num_players': 1}, {'ranked': 6, 'steps': 94, 'num_players': 3}, {'ranked': 7, 'steps': 96, 'num_players': 6}, {'ranked': 8, 'steps': 98, 'num_players': 2}, {'ranked': 9, 'steps': 100, 'num_players': 4}, {'ranked': 10, 'steps': 102, 'num_players': 1}]"
Nabokosmos,1,8,7,"[' #####', ' #   ##', '## * .##', '# $$*  #', '#  * . #', '## @ ###', ' #####']",5,6,0,254,107,59,70,"[{'ranked': 1, 'steps': 70, 'num_players': 33}, {'ranked': 2, 'steps': 72, 'num_players': 9}, {'ranked': 3, 'steps': 76, 'num_players': 1}, {'ranked': 4, 'steps': 78, 'num_players': 4}, {'ranked': 5, 'steps': 80, 'num_players': 1}, {'ranked': 6, 'steps': 82, 'num_players': 12}, {'ranked': 7, 'steps': 84, 'num_players': 5}, {'ranked': 8, 'steps': 86, 'num_players': 2}, {'ranked': 9, 'steps': 88, 'num_players': 1}, {'ranked': 10, 'steps': 90, 'num_players': 1}]"
Nabokosmos,2,8,11,"['  ####', '###  ###', '#   *$ #', '# #  # #', '#   ** #', '###  #@#', '  # ** #', '  #  # #', '  # *. #', '  #  ###', '  ####']",7,1,0,154,70,36,120,"[{'ranked': 1, 'steps': 120, 'num_players': 18}, {'ranked': 2, 'steps': 122, 'num_players': 2}, {'ranked': 3, 'steps': 124, 'num_players': 1}, {'ranked': 4, 'steps': 126, 'num_players': 3}, {'ranked': 5, 'steps': 128, 'num_players': 2}, {'ranked': 6, 'steps': 132, 'num_players': 2}, {'ranked': 7, 'steps': 136, 'num_players': 2}, {'ranked': 8, 'steps': 140, 'num_players': 2}, {'ranked': 9, 'steps': 142, 'num_players': 1}, {'ranked': 10, 'steps': 144, 'num_players': 1}]"
Nabokosmos,3,8,9,"['######', '#    #', '# ##$###', '# . *  #', '##  * +#', ' #  $  #', ' # #*###', ' #   #', ' #####']",5,1,0,119,58,34,133,"[{'ranked': 1, 'steps': 133, 'num_players': 21}, {'ranked': 2, 'steps': 137, 'num_players': 2}, {'ranked': 3, 'steps': 139, 'num_players': 1}, {'ranked': 4, 'steps': 141, 'num_players': 3}, {'ranked': 5, 'steps': 145, 'num_players': 2}, {'ranked': 6, 'steps': 149, 'num_players': 1}, {'ranked': 7, 'steps': 151, 'num_players': 1}, {'ranked': 8, 'steps': 153, 'num_players': 1}, {'ranked': 9, 'steps': 155, 'num_players': 1}, {'ranked': 10, 'steps': 157, 'num_players': 1}]"
Nabokosmos,4,10,9,"['#########', '# .@.$. #', '# # $   #', '# ##$####', '#   $  ##', '### .   ##', '  ###    #', '    ##   #', '     #####']",4,1,1,124,63,45,178,"[{'ranked': 1, 'steps': 178, 'num_players': 21}, {'ranked': 2, 'steps': 188, 'num_players': 1}, {'ranked': 3, 'steps': 190, 'num_players': 1}, {'ranked': 4, 'steps': 192, 'num_players': 2}, {'ranked': 5, 'steps': 194, 'num_players': 3}, {'ranked': 6, 'steps': 196, 'num_players': 3}, {'ranked': 7, 'steps': 200, 'num_players': 1}, {'ranked': 8, 'steps': 202, 'num_players': 1}, {'ranked': 9, 'steps': 206, 'num_players': 2}, {'ranked': 10, 'steps': 212, 'num_players': 1}]"
Nabokosmos,5,9,9,"['    ####', '  ###  #', '  #    #', '###  # #', '# *$ **##', '# # +#  #', '#  #    #', '##    ###', ' ######']",4,3,0,118,59,37,104,"[{'ranked': 1, 'steps': 104, 'num_players': 30}, {'ranked': 2, 'steps': 106, 'num_players': 3}, {'ranked': 3, 'steps': 108, 'num_players': 2}, {'ranked': 4, 'steps': 110, 'num_players': 1}, {'ranked': 5, 'steps': 122, 'num_players': 1}, {'ranked': 6, 'steps': 124, 'num_players': 2}, {'ranked': 7, 'steps': 126, 'num_players': 3}, {'ranked': 8, 'steps': 128, 'num_players': 1}, {'ranked': 9, 'steps': 130, 'num_players': 2}, {'ranked': 10, 'steps': 184, 'num_players': 1}]"
Nabokosmos,6,8,8,"['  ######', '###    #', '#  *##.#', '# #.  .#', '# $ $  #', '##$#$#@#', ' #    .#', ' #######']",5,2,0,77,41,32,132,"[{'ranked': 1, 'steps': 132, 'num_players': 19}, {'ranked': 2, 'steps': 134, 'num_players': 1}, {'ranked': 3, 'steps': 142, 'num_players': 3}, {'ranked': 4, 'steps': 144, 'num_players': 1}, {'ranked': 5, 'steps': 150, 'num_players': 1}, {'ranked': 6, 'steps': 152, 'num_players': 1}, {'ranked': 7, 'steps': 160, 'num_players': 1}, {'ranked': 8, 'steps': 166, 'num_players': 1}, {'ranked': 9, 'steps': 170, 'num_players': 1}, {'ranked': 10, 'steps': 174, 'num_players': 1}]"
Nabokosmos,7,7,11,"[' ####', ' #  ###', ' # *$ #', ' #  # #', '## ** #', '#   #@#', '#  ** #', '#   # #', '## *. #', ' #  ###', ' ####']",7,1,0,90,41,24,156,"[{'ranked': 1, 'steps': 156, 'num_players': 15}, {'ranked': 2, 'steps': 164, 'num_players': 1}, {'ranked': 3, 'steps': 174, 'num_players': 1}, {'ranked': 4, 'steps': 176, 'num_players': 1}, {'ranked': 5, 'steps': 182, 'num_players': 1}, {'ranked': 6, 'steps': 188, 'num_players': 1}, {'ranked': 7, 'steps': 190, 'num_players': 1}, {'ranked': 8, 'steps': 196, 'num_players': 1}, {'ranked': 9, 'steps': 198, 'num_players': 2}, {'ranked': 10, 'steps': 200, 'num_players': 1}]"
Nabokosmos,8,7,9,"['  ####', '###  #', '# .* ##', '# #   #', '#@**  #', '# #   #', '# $* ##', '###  #', '  ####']",5,3,0,63,33,27,147,"[{'ranked': 1, 'steps': 147, 'num_players': 16}, {'ranked': 2, 'steps': 151, 'num_players': 1}, {'ranked': 3, 'steps': 175, 'num_players': 2}, {'ranked': 4, 'steps': 189, 'num_players': 1}, {'ranked': 5, 'steps': 199, 'num_players': 2}, {'ranked': 6, 'steps': 201, 'num_players': 1}, {'ranked': 7, 'steps': 219, 'num_players': 1}, {'ranked': 8, 'steps': 243, 'num_players': 2}, {'ranked': 9, 'steps': 251, 'num_players': 1}, {'ranked': 10, 'steps': 261, 'num_players': 1}]"
Nabokosmos,9,9,9,"['  ####', '###  ####', '# $     #', '# . *#  #', '###.@#$##', '# . *#  #', '# $     #', '######  #', '     ####']",5,3,0,68,36,27,146,"[{'ranked': 1, 'steps': 146, 'num_players': 18}, {'ranked': 2, 'steps': 158, 'num_players': 1}, {'ranked': 3, 'steps': 166, 'num_players': 2}, {'ranked': 4, 'steps': 174, 'num_players': 1}, {'ranked': 5, 'steps': 196, 'num_players': 1}, {'ranked': 6, 'steps': 202, 'num_players': 1}, {'ranked': 7, 'steps': 214, 'num_players': 1}, {'ranked': 8, 'steps': 222, 'num_players': 1}, {'ranked': 9, 'steps': 230, 'num_players': 1}, {'ranked': 10, 'steps': 232, 'num_players': 1}]"
Nabokosmos,10,10,9,"[' ####', ' #  ######', ' #       #', '## # #.$ #', '#  * ## ##', '# ** # @#', '###   * #', '  ####  #', '     ####']",5,1,0,61,32,22,211,"[{'ranked': 1, 'steps': 211, 'num_players': 16}, {'ranked': 2, 'steps': 212, 'num_players': 1}, {'ranked': 3, 'steps': 239, 'num_players': 1}, {'ranked': 4, 'steps': 241, 'num_players': 1}, {'ranked': 5, 'steps': 249, 'num_players': 1}, {'ranked': 6, 'steps': 267, 'num_players': 1}, {'ranked': 7, 'steps': 278, 'num_players': 1}, {'ranked': 8, 'steps': 285, 'num_players': 1}, {'ranked': 9, 'steps': 293, 'num_players': 1}, {'ranked': 10, 'steps': 313, 'num_players': 1}]"
Nabokosmos,11,8,11,"['   #####', '####   #', '#      #', '#  ##.##', '## #@  #', ' #..$  #', '## #$###', '#   $ #', '# #   #', '#   ###', '#####']",3,2,0,68,41,31,195,"[{'ranked': 1, 'steps': 195, 'num_players': 17}, {'ranked': 2, 'steps': 197, 'num_players': 1}, {'ranked': 3, 'steps': 199, 'num_players': 2}, {'ranked': 4, 'steps': 213, 'num_players': 2}, {'ranked': 5, 'steps': 215, 'num_players': 1}, {'ranked': 6, 'steps': 219, 'num_players': 2}, {'ranked': 7, 'steps': 227, 'num_players': 1}, {'ranked': 8, 'steps': 231, 'num_players': 1}, {'ranked': 9, 'steps': 241, 'num_players': 1}, {'ranked': 10, 'steps': 243, 'num_players': 1}]"
Nabokosmos,12,9,9,"['  #####', '###   #', '#   # ##', '#  **+ #', '## * $*##', ' # # #  #', ' #      #', ' ###  ###', '   ####']",5,1,0,54,31,21,119,"[{'ranked': 1, 'steps': 119, 'num_players': 17}, {'ranked': 2, 'steps': 121, 'num_players': 2}, {'ranked': 3, 'steps': 125, 'num_players': 2}, {'ranked': 4, 'steps': 131, 'num_players': 1}, {'ranked': 5, 'steps': 137, 'num_players': 1}, {'ranked': 6, 'steps': 141, 'num_players': 1}, {'ranked': 7, 'steps': 151, 'num_players': 1}, {'ranked': 8, 'steps': 159, 'num_players': 1}, {'ranked': 9, 'steps': 207, 'num_players': 1}, {'ranked': 10, 'steps': 227, 'num_players': 1}]"
Nabokosmos,13,10,9,"['####  ####', '#  ####  #', '#        #', '#  ####  #', '##@##. $##', '#  #.$* #', '#      ##', '#  #  ##', '#######']",3,5,0,99,48,34,224,"[{'ranked': 1, 'steps': 224, 'num_players': 23}, {'ranked': 2, 'steps': 226, 'num_players': 4}, {'ranked': 3, 'steps': 228, 'num_players': 4}, {'ranked': 4, 'steps': 230, 'num_players': 1}, {'ranked': 5, 'steps': 234, 'num_players': 1}, {'ranked': 6, 'steps': 238, 'num_players': 2}, {'ranked': 7, 'steps': 240, 'num_players': 1}, {'ranked': 8, 'steps': 248, 'num_players': 1}, {'ranked': 9, 'steps': 250, 'num_players': 2}, {'ranked': 10, 'steps': 252, 'num_players': 1}]"
Nabokosmos,14,9,7,"[' #######', '##  #  ##', '# .$*$. #', '#   #   #', '##  *  ##', ' #@ *  #', ' #######']",5,2,0,73,33,26,104,"[{'ranked': 1, 'steps': 104, 'num_players': 22}, {'ranked': 2, 'steps': 106, 'num_players': 1}, {'ranked': 3, 'steps': 126, 'num_players': 1}, {'ranked': 4, 'steps': 128, 'num_players': 1}, {'ranked': 5, 'steps': 138, 'num_players': 1}, {'ranked': 6, 'steps': 140, 'num_players': 1}, {'ranked': 7, 'steps': 144, 'num_players': 1}, {'ranked': 8, 'steps': 146, 'num_players': 2}]"
Nabokosmos,15,9,7,"[' #######', '##  #  ##', '#  **$. #', '#   #   #', '##  *  ##', ' #  * @#', ' #######']",5,1,0,77,42,29,97,"[{'ranked': 1, 'steps': 97, 'num_players': 23}, {'ranked': 2, 'steps': 99, 'num_players': 1}, {'ranked': 3, 'steps': 103, 'num_players': 1}, {'ranked': 4, 'steps': 121, 'num_players': 1}, {'ranked': 5, 'steps': 125, 'num_players': 2}, {'ranked': 6, 'steps': 129, 'num_players': 2}, {'ranked': 7, 'steps': 131, 'num_players': 1}, {'ranked': 8, 'steps': 133, 'num_players': 1}, {'ranked': 9, 'steps': 135, 'num_players': 1}, {'ranked': 10, 'steps': 141, 'num_players': 1}]"
Nabokosmos,16,6,10,"[' ####', ' #  #', ' #. ##', ' #$@ #', '## * #', '#  * #', '#  * #', '## * #', ' #  ##', ' ####']",5,2,0,67,35,27,104,"[{'ranked': 1, 'steps': 104, 'num_players': 22}, {'ranked': 2, 'steps': 114, 'num_players': 2}, {'ranked': 3, 'steps': 128, 'num_players': 1}, {'ranked': 4, 'steps': 134, 'num_players': 1}, {'ranked': 5, 'steps': 158, 'num_players': 1}, {'ranked': 6, 'steps': 168, 'num_players': 1}, {'ranked': 7, 'steps': 184, 'num_players': 1}, {'ranked': 8, 'steps': 206, 'num_players': 1}, {'ranked': 9, 'steps': 258, 'num_players': 1}]"
Nabokosmos,17,8,8,"[' ######', ' #  @ ##', '## #   #', '# .*.*.#', '#  $ $ #', '#####$ #', '    #  #', '    ####']",5,1,0,52,33,25,130,"[{'ranked': 1, 'steps': 130, 'num_players': 17}, {'ranked': 2, 'steps': 144, 'num_players': 1}, {'ranked': 3, 'steps': 150, 'num_players': 1}, {'ranked': 4, 'steps': 152, 'num_players': 1}, {'ranked': 5, 'steps': 154, 'num_players': 1}, {'ranked': 6, 'steps': 158, 'num_players': 1}, {'ranked': 7, 'steps': 168, 'num_players': 1}, {'ranked': 8, 'steps': 176, 'num_players': 1}, {'ranked': 9, 'steps': 192, 'num_players': 1}, {'ranked': 10, 'steps': 202, 'num_players': 1}]"
Nabokosmos,18,9,9,"[' #######', '##  @  ##', '#  ###  #', '# # . # #', '# #$. $ #', '# $   ###', '###$. #', '  # . #', '  #####']",4,1,0,71,33,25,164,"[{'ranked': 1, 'steps': 164, 'num_players': 17}, {'ranked': 2, 'steps': 168, 'num_players': 1}, {'ranked': 3, 'steps': 176, 'num_players': 1}, {'ranked': 4, 'steps': 184, 'num_players': 2}, {'ranked': 5, 'steps': 186, 'num_players': 2}, {'ranked': 6, 'steps': 190, 'num_players': 1}, {'ranked': 7, 'steps': 216, 'num_players': 1}, {'ranked': 8, 'steps': 224, 'num_players': 1}, {'ranked': 9, 'steps': 232, 'num_players': 1}, {'ranked': 10, 'steps': 248, 'num_players': 1}]"
Nabokosmos,19,9,9,"['  #####', '  #+ .###', '  #     #', '  ## $  #', ' ###$####', '## $   #', '#  . * #', '#   #  #', '########']",4,2,0,75,46,33,112,"[{'ranked': 1, 'steps': 112, 'num_players': 22}, {'ranked': 2, 'steps': 114, 'num_players': 5}, {'ranked': 3, 'steps': 116, 'num_players': 4}, {'ranked': 4, 'steps': 118, 'num_players': 3}, {'ranked': 5, 'steps': 120, 'num_players': 1}, {'ranked': 6, 'steps': 124, 'num_players': 1}, {'ranked': 7, 'steps': 128, 'num_players': 1}, {'ranked': 8, 'steps': 130, 'num_players': 1}, {'ranked': 9, 'steps': 135, 'num_players': 1}, {'ranked': 10, 'steps': 136, 'num_players': 1}]"
Nabokosmos,20,10,8,"[' #####', ' #   #', '##*# #####', '# * $ *  #', '#   . @  #', '###  #*###', '  ##   #', '   #####']",5,1,0,55,32,22,148,"[{'ranked': 1, 'steps': 148, 'num_players': 18}, {'ranked': 2, 'steps': 150, 'num_players': 1}, {'ranked': 3, 'steps': 166, 'num_players': 1}, {'ranked': 4, 'steps': 178, 'num_players': 1}, {'ranked': 5, 'steps': 180, 'num_players': 1}, {'ranked': 6, 'steps': 188, 'num_players': 2}, {'ranked': 7, 'steps': 202, 'num_players': 1}, {'ranked': 8, 'steps': 222, 'num_players': 1}, {'ranked': 9, 'steps': 232, 'num_players': 1}, {'ranked': 10, 'steps': 246, 'num_players': 1}]"
Nabokosmos,21,10,9,"['  #####', ' ##   #', '##  #.##', '# @ $  #', '# * *  ###', '##*#*#   #', ' #       #', ' ##  #####', '  ####']",5,3,0,65,35,22,118,"[{'ranked': 1, 'steps': 118, 'num_players': 16}, {'ranked': 2, 'steps': 120, 'num_players': 1}, {'ranked': 3, 'steps': 124, 'num_players': 3}, {'ranked': 4, 'steps': 126, 'num_players': 1}, {'ranked': 5, 'steps': 128, 'num_players': 2}, {'ranked': 6, 'steps': 130, 'num_players': 1}, {'ranked': 7, 'steps': 136, 'num_players': 1}, {'ranked': 8, 'steps': 140, 'num_players': 1}, {'ranked': 9, 'steps': 162, 'num_players': 2}, {'ranked': 10, 'steps': 176, 'num_players': 1}]"
Nabokosmos,22,10,7,"['#####', '#   #####', '# #   $ ##', '#.$.$..@ #', '#### #$  #', '   #   ###', '   #####']",4,1,0,71,39,27,174,"[{'ranked': 1, 'steps': 174, 'num_players': 18}, {'ranked': 2, 'steps': 178, 'num_players': 2}, {'ranked': 3, 'steps': 180, 'num_players': 1}, {'ranked': 4, 'steps': 184, 'num_players': 1}, {'ranked': 5, 'steps': 190, 'num_players': 1}, {'ranked': 6, 'steps': 192, 'num_players': 4}, {'ranked': 7, 'steps': 194, 'num_players': 2}, {'ranked': 8, 'steps': 196, 'num_players': 1}, {'ranked': 9, 'steps': 214, 'num_players': 1}, {'ranked': 10, 'steps': 218, 'num_players': 1}]"
Nabokosmos,23,9,9,"['   ####', ' ### @##', '##   * ##', '#  ##*  #', '#    *  #', '##  #$# #', ' #   .  #', ' #  #####', ' ####']",4,2,0,51,33,26,124,"[{'ranked': 1, 'steps': 124, 'num_players': 17}, {'ranked': 2, 'steps': 126, 'num_players': 1}, {'ranked': 3, 'steps': 136, 'num_players': 1}, {'ranked': 4, 'steps': 142, 'num_players': 1}, {'ranked': 5, 'steps': 150, 'num_players': 1}, {'ranked': 6, 'steps': 152, 'num_players': 1}, {'ranked': 7, 'steps': 154, 'num_players': 1}, {'ranked': 8, 'steps': 172, 'num_players': 1}, {'ranked': 9, 'steps': 192, 'num_players': 1}, {'ranked': 10, 'steps': 194, 'num_players': 2}]"
Nabokosmos,24,9,8,"['#####', '#   ####', '#    $ #', '## ##* ##', '#  #..  #', '#    $$ #', '#  #@.###', '#######']",4,1,0,76,48,31,132,"[{'ranked': 1, 'steps': 132, 'num_players': 21}, {'ranked': 2, 'steps': 134, 'num_players': 2}, {'ranked': 3, 'steps': 138, 'num_players': 3}, {'ranked': 4, 'steps': 140, 'num_players': 1}, {'ranked': 5, 'steps': 142, 'num_players': 1}, {'ranked': 6, 'steps': 144, 'num_players': 2}, {'ranked': 7, 'steps': 150, 'num_players': 1}, {'ranked': 8, 'steps': 152, 'num_players': 2}, {'ranked': 9, 'steps': 154, 'num_players': 1}, {'ranked': 10, 'steps': 156, 'num_players': 2}]"
Nabokosmos,25,10,7,"['##### ####', '#   # #  #', '#  $###@ #', '## $  $  #', ' # ....$ #', ' ##  #  ##', '  #######']",4,1,0,63,36,31,143,"[{'ranked': 1, 'steps': 143, 'num_players': 21}, {'ranked': 2, 'steps': 150, 'num_players': 1}, {'ranked': 3, 'steps': 156, 'num_players': 1}, {'ranked': 4, 'steps': 162, 'num_players': 1}, {'ranked': 5, 'steps': 166, 'num_players': 1}, {'ranked': 6, 'steps': 170, 'num_players': 2}, {'ranked': 7, 'steps': 179, 'num_players': 1}, {'ranked': 8, 'steps': 184, 'num_players': 1}, {'ranked': 9, 'steps': 192, 'num_players': 1}, {'ranked': 10, 'steps': 222, 'num_players': 1}]"
Nabokosmos,26,9,9,"['    #####', '#####   #', '#       #', '#  ..# ##', '##$# *  #', ' # +#*  #', ' #$ $  ##', ' #  ####', ' ####']",5,2,0,55,36,25,245,"[{'ranked': 1, 'steps': 245, 'num_players': 16}, {'ranked': 2, 'steps': 247, 'num_players': 1}, {'ranked': 3, 'steps': 251, 'num_players': 1}, {'ranked': 4, 'steps': 261, 'num_players': 1}, {'ranked': 5, 'steps': 263, 'num_players': 1}, {'ranked': 6, 'steps': 269, 'num_players': 1}, {'ranked': 7, 'steps': 289, 'num_players': 1}, {'ranked': 8, 'steps': 297, 'num_players': 1}, {'ranked': 9, 'steps': 299, 'num_players': 1}, {'ranked': 10, 'steps': 303, 'num_players': 1}]"
Nabokosmos,27,10,9,"[' #######', ' #  #  ###', ' #$   $  #', ' # .#**  #', '## #@ # ##', '#  ..#. #', '# $   $ #', '######  #', '     ####']",6,2,0,58,31,21,387,"[{'ranked': 1, 'steps': 387, 'num_players': 15}, {'ranked': 2, 'steps': 389, 'num_players': 1}, {'ranked': 3, 'steps': 419, 'num_players': 1}, {'ranked': 4, 'steps': 421, 'num_players': 1}, {'ranked': 5, 'steps': 425, 'num_players': 1}, {'ranked': 6, 'steps': 431, 'num_players': 1}, {'ranked': 7, 'steps': 445, 'num_players': 1}, {'ranked': 8, 'steps': 486, 'num_players': 1}, {'ranked': 9, 'steps': 502, 'num_players': 1}, {'ranked': 10, 'steps': 518, 'num_players': 1}]"
Nabokosmos,28,9,9,"[' ####', ' #  #####', ' #      #', ' # * *  #', '##$# # ##', '# . *#* #', '#       #', '####@ ###', '   ####']",5,2,0,72,43,21,147,"[{'ranked': 1, 'steps': 147, 'num_players': 15}, {'ranked': 2, 'steps': 149, 'num_players': 2}, {'ranked': 3, 'steps': 151, 'num_players': 2}, {'ranked': 4, 'steps': 153, 'num_players': 2}, {'ranked': 5, 'steps': 165, 'num_players': 2}, {'ranked': 6, 'steps': 171, 'num_players': 1}, {'ranked': 7, 'steps': 172, 'num_players': 1}, {'ranked': 8, 'steps': 179, 'num_players': 1}, {'ranked': 9, 'steps': 183, 'num_players': 1}, {'ranked': 10, 'steps': 186, 'num_players': 1}]"
Nabokosmos,29,8,8,"[' ####', ' # @##', '## . ###', '# $$$. #', '#..$.# #', '# $ $  #', '## .  ##', ' ######']",6,2,0,59,27,20,136,"[{'ranked': 1, 'steps': 136, 'num_players': 16}, {'ranked': 2, 'steps': 140, 'num_players': 1}, {'ranked': 3, 'steps': 142, 'num_players': 1}, {'ranked': 4, 'steps': 150, 'num_players': 1}, {'ranked': 5, 'steps': 160, 'num_players': 1}, {'ranked': 6, 'steps': 182, 'num_players': 1}, {'ranked': 7, 'steps': 202, 'num_players': 1}, {'ranked': 8, 'steps': 466, 'num_players': 1}]"
Nabokosmos,30,8,8,"[' #######', ' #     #', ' # .$. #', '##$. $##', '#  *  #', '# $.$##', '##@. #', ' #####']",6,2,0,52,28,22,113,"[{'ranked': 1, 'steps': 113, 'num_players': 15}, {'ranked': 2, 'steps': 115, 'num_players': 1}, {'ranked': 3, 'steps': 116, 'num_players': 2}, {'ranked': 4, 'steps': 120, 'num_players': 1}, {'ranked': 5, 'steps': 134, 'num_players': 1}, {'ranked': 6, 'steps': 142, 'num_players': 1}, {'ranked': 7, 'steps': 175, 'num_players': 1}, {'ranked': 8, 'steps': 244, 'num_players': 1}, {'ranked': 9, 'steps': 284, 'num_players': 1}, {'ranked': 10, 'steps': 302, 'num_players': 1}]"
Nabokosmos,31,8,9,"[' #####', ' #   ##', '##* ..##', '#   #  #', '# *    #', '# * # ##', '##  $$#', ' ### @#', '   ####']",5,1,0,57,28,21,113,"[{'ranked': 1, 'steps': 113, 'num_players': 16}, {'ranked': 2, 'steps': 115, 'num_players': 1}, {'ranked': 3, 'steps': 122, 'num_players': 1}, {'ranked': 4, 'steps': 133, 'num_players': 1}, {'ranked': 5, 'steps': 147, 'num_players': 1}, {'ranked': 6, 'steps': 175, 'num_players': 1}, {'ranked': 7, 'steps': 177, 'num_players': 1}, {'ranked': 8, 'steps': 195, 'num_players': 1}, {'ranked': 9, 'steps': 207, 'num_players': 1}, {'ranked': 10, 'steps': 223, 'num_players': 1}]"
Nabokosmos,32,9,9,"['  #######', ' ##  #  #', '##   $$ #', '#  #.#  #', '#  .+. ##', '#  #.#$##', '## $  $ #', ' ####   #', '    #####']",5,1,0,58,27,22,262,"[{'ranked': 1, 'steps': 262, 'num_players': 13}, {'ranked': 2, 'steps': 264, 'num_players': 1}, {'ranked': 3, 'steps': 272, 'num_players': 2}, {'ranked': 4, 'steps': 292, 'num_players': 1}, {'ranked': 5, 'steps': 324, 'num_players': 2}, {'ranked': 6, 'steps': 334, 'num_players': 1}, {'ranked': 7, 'steps': 336, 'num_players': 1}, {'ranked': 8, 'steps': 346, 'num_players': 1}, {'ranked': 9, 'steps': 348, 'num_players': 1}, {'ranked': 10, 'steps': 390, 'num_players': 1}]"
Nabokosmos,33,9,8,"['#####', '#   ###', '#     #', '## #. ###', '#@***$* #', '#       #', '#  #  ###', '#######']",5,1,0,49,28,23,110,"[{'ranked': 1, 'steps': 110, 'num_players': 14}, {'ranked': 2, 'steps': 112, 'num_players': 2}, {'ranked': 3, 'steps': 118, 'num_players': 1}, {'ranked': 4, 'steps': 120, 'num_players': 2}, {'ranked': 5, 'steps': 128, 'num_players': 1}, {'ranked': 6, 'steps': 134, 'num_players': 1}, {'ranked': 7, 'steps': 136, 'num_players': 1}, {'ranked': 8, 'steps': 152, 'num_players': 1}, {'ranked': 9, 'steps': 164, 'num_players': 1}, {'ranked': 10, 'steps': 270, 'num_players': 1}]"
Nabokosmos,34,8,10,"['  ####', ' ##  ###', '## ..  #', '#  *   #', '# $$ ###', '## *.#', ' # $ #', ' # * #', ' # @##', ' ####']",6,2,0,50,22,19,158,"[{'ranked': 1, 'steps': 158, 'num_players': 14}, {'ranked': 2, 'steps': 164, 'num_players': 1}, {'ranked': 3, 'steps': 180, 'num_players': 1}, {'ranked': 4, 'steps': 186, 'num_players': 1}, {'ranked': 5, 'steps': 188, 'num_players': 1}, {'ranked': 6, 'steps': 192, 'num_players': 1}, {'ranked': 7, 'steps': 204, 'num_players': 1}]"
Nabokosmos,35,9,8,"['   #####', ' ###   #', '##   #@##', '# . *$. #', '# # $   #', '# #$#$###', '#  .. #', '#######']",5,1,0,55,23,19,178,"[{'ranked': 1, 'steps': 178, 'num_players': 13}, {'ranked': 2, 'steps': 180, 'num_players': 1}, {'ranked': 3, 'steps': 216, 'num_players': 1}, {'ranked': 4, 'steps': 226, 'num_players': 1}, {'ranked': 5, 'steps': 284, 'num_players': 1}, {'ranked': 6, 'steps': 290, 'num_players': 1}, {'ranked': 7, 'steps': 302, 'num_players': 1}, {'ranked': 8, 'steps': 556, 'num_players': 1}]"
Nabokosmos,36,8,9,"['   ####', '####  #', '# . * #', '#@# * #', '#   * ##', '##$**  #', ' #     #', ' ###  ##', '   ####']",6,1,0,44,22,18,132,"[{'ranked': 1, 'steps': 132, 'num_players': 12}, {'ranked': 2, 'steps': 134, 'num_players': 1}, {'ranked': 3, 'steps': 148, 'num_players': 1}, {'ranked': 4, 'steps': 154, 'num_players': 1}, {'ranked': 5, 'steps': 206, 'num_players': 1}, {'ranked': 6, 'steps': 322, 'num_players': 1}, {'ranked': 7, 'steps': 356, 'num_players': 1}, {'ranked': 8, 'steps': 444, 'num_players': 1}, {'ranked': 9, 'steps': 484, 'num_players': 1}]"
Nabokosmos,37,10,8,"[' ####', ' #  ####', ' #   * ##', '## #  $.##', '#  #$.#  #', '#  $  $@ #', '#  #..#  #', '##########']",5,1,0,51,26,21,201,"[{'ranked': 1, 'steps': 201, 'num_players': 13}, {'ranked': 2, 'steps': 212, 'num_players': 1}, {'ranked': 3, 'steps': 213, 'num_players': 1}, {'ranked': 4, 'steps': 224, 'num_players': 1}, {'ranked': 5, 'steps': 225, 'num_players': 1}, {'ranked': 6, 'steps': 250, 'num_players': 1}, {'ranked': 7, 'steps': 269, 'num_players': 1}, {'ranked': 8, 'steps': 277, 'num_players': 1}, {'ranked': 9, 'steps': 293, 'num_players': 1}, {'ranked': 10, 'steps': 298, 'num_players': 1}]"
Nabokosmos,38,9,8,"['  #####', '  #   #', '### . ##', '#  *$* ##', '# # * * #', '#    * @#', '###  ####', '  ####']",6,1,0,48,24,21,69,"[{'ranked': 1, 'steps': 69, 'num_players': 16}, {'ranked': 2, 'steps': 71, 'num_players': 1}, {'ranked': 3, 'steps': 81, 'num_players': 1}, {'ranked': 4, 'steps': 99, 'num_players': 1}, {'ranked': 5, 'steps': 119, 'num_players': 1}, {'ranked': 6, 'steps': 135, 'num_players': 1}, {'ranked': 7, 'steps': 227, 'num_players': 1}]"
